2022/05,0,Doctor Coss
2022/06,0,Doctor Coss
2022/07,0,Doctor Coss
2022/08,1,Doctor Coss
2022/09,0,Doctor Coss
2022/10,0,Doctor Coss
2022/11,0,Doctor Coss
2022/12,0,Doctor Coss
2023/01,0,Doctor Coss
2023/02,0,Doctor Coss
2022/01,1,Doctor González
2022/02,0,Doctor González
2022/03,0,Doctor González
2022/04,0,Doctor González
2022/05,0,Doctor González
2022/06,0,Doctor González
2022/07,0,Doctor González
2022/08,0,Doctor González
2022/09,0,Doctor González
2022/10,0,Doctor González
2022/11,0,Doctor González
2022/12,0,Doctor González
2023/01,0,Doctor González
2023/02,0,Doctor González
2022/01,1,Galeana
2022/02,0,Galeana
2022/03,0,Galeana
2022/04,1,Galeana
2022/05,0,Galeana
2022/06,1,Galeana
2022/07,0,Galeana
2022/08,0,Galeana
2022/09,0,Galeana
2022/10,0,Galeana
2022/11,1,Galeana
2022/12,3,Galeana
2023/01,2,Galeana
2023/02,2,Galeana
2022/01,6,García
2022/02,11,García
2022/03,13,García
2022/04,10,García
2022/05,19,García
2022/06,1,García
2022/07,11,García
2022/08,25,García
2022/09,11,García
2022/10,8,García
2022/11,7,García
2022/12,4,García
2023/01,19,García
2023/02,19,García
2022/01,0,San Pedro Garza García
2022/02,0,San Pedro Garza García
2022/03,2,San Pedro Garza García
2022/04,0,San Pedro Garza García
2022/05,0,San Pedro Garza García
2022/06,4,San Pedro Garza García
2022/07,0,San Pedro Garza García
2022/08,0,San Pedro Garza García
2022/09,0,San Pedro Garza García
2022/10,1,San Pedro Garza García
2022/11,0,San Pedro Garza García
2022/12,1,San Pedro Garza García
2023/01,2,San Pedro Garza García
2023/02,2,San Pedro Garza García
2022/01,5,General Bravo
2022/02,0,General Bravo
2022/03,2,General Bravo
2022/04,0,General Bravo
2022/05,1,General Bravo
2022/06,2,General Bravo
2022/07,0,General Bravo
2022/08,2,General Bravo
2022/09,0,General Bravo
2022/10,2,General Bravo
2022/11,2,General Bravo
2022/12,0,General Bravo
2023/01,4,General Bravo
2023/02,2,General Bravo
2022/01,17,General Escobedo
2022/02,19,General Escobedo
2022/03,10,General Escobedo
2022/04,16,General Escobedo
2022/05,4,General Escobedo
2022/06,6,General Escobedo
2022/07,15,General Escobedo
2022/08,17,General Escobedo
2022/09,36,General Escobedo
2022/10,39,General Escobedo
2022/11,43,General Escobedo
2022/12,17,General Escobedo
2023/01,32,General Escobedo
2023/02,38,General Escobedo
2022/01,1,General Terán
2022/02,3,General Terán
2022/03,3,General Terán
2022/04,0,General Terán
2022/05,2,General Terán
2022/06,4,General Terán
2022/07,4,General Terán
2022/08,2,General Terán
2022/09,2,General Terán
2022/10,3,General Terán
2022/11,2,General Terán
2022/12,3,General Terán
2023/01,4,General Terán
2023/02,4,General Terán
2022/01,1,General Treviño
2022/02,0,General Treviño
2022/03,0,General Treviño
2022/04,0,General Treviño
2022/05,0,General Treviño
2022/06,2,General Treviño
2022/07,0,General Treviño
2022/08,0,General Treviño
2022/09,0,General Treviño
2022/10,2,General Treviño
2022/11,0,General Treviño
2022/12,0,General Treviño
2023/01,1,General Treviño
2023/02,1,General Treviño
2022/01,0,General Zaragoza
2022/02,0,General Zaragoza
2022/03,0,General Zaragoza
2022/04,0,General Zaragoza
2022/05,1,General Zaragoza
2022/06,0,General Zaragoza
2022/07,0,General Zaragoza
2022/08,0,General Zaragoza
2022/09,0,General Zaragoza
2022/10,0,General Zaragoza
2022/11,0,General Zaragoza
2022/12,0,General Zaragoza
2023/01,0,General Zaragoza
2023/02,0,General Zaragoza
2022/01,7,General Zuazua
2022/02,2,General Zuazua
2022/03,4,General Zuazua
2022/04,5,General Zuazua
2022/05,6,General Zuazua
2022/06,13,General Zuazua
2022/07,1,General Zuazua
2022/08,1,General Zuazua
2022/09,3,General Zuazua
2022/10,6,General Zuazua
2022/11,7,General Zuazua
2022/12,9,General Zuazua
2023/01,10,General Zuazua
2023/02,10,General Zuazua
2022/01,46,Guadalupe
2022/02,45,Guadalupe
2022/03,43,Guadalupe
2022/04,88,Guadalupe
2022/05,96,Guadalupe
2022/06,86,Guadalupe
2022/07,61,Guadalupe
2022/08,83,Guadalupe
2022/09,89,Guadalupe
2022/10,94,Guadalupe
2022/11,96,Guadalupe
2022/12,79,Guadalupe
2023/01,102,Guadalupe
2023/02,112,Guadalupe
2022/01,0,Los Herreras
2022/02,0,Los Herreras
2022/03,1,Los Herreras
2022/04,0,Los Herreras
2022/05,0,Los Herreras
2022/06,0,Los Herreras
2022/07,0,Los Herreras
2022/08,0,Los Herreras
2022/09,1,Los Herreras
